"","Reserve.x","Block.x","Plot.ID.x","Quadrant.x","Plot.ID.quadrant","Trt.comp.x","Trt.water.x","Focal.sp.x","Angianthus.tomentosus","Arctotheca.calendula","Brassica.tournefortii","Calandrinia.eremaea","Calotis.hispidula","Calotis.multicaulis","Chthonocephalus.pseudevax","Crassula.colorata.or.exserta","Daucus.glochidiatus","Echium.plantagineum","Ehrharta.longiflora","Gilberta.tenuifolia","Gonocarpus.nodulosus","Goodenia.berardiana","Haloragis.odontocarpa","Lawrencella.rosea","Lobelia.sp","Monoculus.monstrosus","Nicotiana.rotundifolia","Oxalis.sp","Parentucellia.latifolia","Pentaschistis.airoides","Peperomia-like weed","Petrorhagia.velutina","Plantago.debilis","Podolepis.canescens","Podotheca.gnaphalioides","Pogonolepis.muelleriana","Ptilotus.sp","Rhodanthe.citrina","Rhodanthe.laevis","Rhodanthe.manglesii","Schoenia.cassiniana","Schoenus.nanus","Senecio.glossanthus","Sonchus.oleraceus","Stenopetalum.lineare","Trifolium.sp","Urospermum.picroides","Ursinia.anthemoides","Velleia.rosea","Vulpia.bromoides","Wahlenbergia.capensis","Wahlenbergia.gracilenta","Waitzia.acuminata","Waitzia.nitida","<NA>","Plot","Number.flowers.total","Seedcount.extrapolated.integer","Colwell.P","Canopy"
"87","bendering","BAT2","BAT2CW",2,"BAT2CW.2","C","W","A",0,2,0,0,0,0,0,0,0,0,0,0,20,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0.49576
"88","bendering","BAT2","BAT2MW",1,"BAT2MW.1","M","W","A",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,NA,NA,8,0.5085
"89","bendering","BAT2","BAT2MW",2,"BAT2MW.2","M","W","A",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,NA,NA,8,0.5085
"90","bendering","BAT2","BAT2MW",3,"BAT2MW.3","M","W","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31.5,63,8,0.5085
"91","bendering","BAT2","BAT2MW",4,"BAT2MW.4","M","W","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49.5,99,8,0.5085
"92","bendering","BAT2","BAT2NW",1,"BAT2NW.1","N","W","A",0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,2,0,8,0.36475
"93","bendering","BAT2","BAT2NW",2,"BAT2NW.2","N","W","A",0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,3,NA,8,0.36475
"94","bendering","BAT2","BAT2NW",3,"BAT2NW.3","N","W","T",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,18,36,8,0.36475
"95","bendering","BAT2","BAT2NW",4,"BAT2NW.4","N","W","T",0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,54,8,0.36475
"96","bendering","BAT2","BAT2SD",1,"BAT2SD.1","S","D","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13.5,27,9.5,0.51728
"97","bendering","BAT2","BAT2SD",2,"BAT2SD.2","S","D","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22.5,45,9.5,0.51728
"98","bendering","BAT2","BAT2SD",3,"BAT2SD.3","S","D","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,NA,9.5,0.51728
"99","bendering","BAT2","BAT2SD",4,"BAT2SD.4","S","D","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,NA,9.5,0.51728
"100","bendering","BAT2","BAT2SW",1,"BAT2SW.1","S","W","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,NA,8,0.41683
"101","bendering","BAT2","BAT2SW",2,"BAT2SW.2","S","W","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,NA,8,0.41683
"102","bendering","BAT2","BAT2SW",3,"BAT2SW.3","S","W","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,54,8,0.41683
"103","bendering","BAT2","BAT2SW",4,"BAT2SW.4","S","W","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,18,8,0.41683
"104","bendering","BAT3","BAT3CW",1,"BAT3CW.1","C","W","A",0,2,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,NA,3.3,0.38929
"105","bendering","BAT3","BAT3CW",2,"BAT3CW.2","C","W","A",0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,NA,3.3,0.38929
"106","bendering","BAT3","BAT3CW",3,"BAT3CW.3","C","W","T",0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,36,3.3,0.38929
"107","bendering","BAT3","BAT3CW",3,"BAT3CW.3","C","W","T",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,36,3.3,0.38929
"108","bendering","BAT3","BAT3EW",1,"BAT3EW.1","E","W","A",0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,NA,3.3,0.36861
"109","bendering","BAT3","BAT3EW",2,"BAT3EW.2","E","W","A",0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3.3,0.36861
"110","bendering","BAT3","BAT3MW",1,"BAT3MW.1","M","W","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49.5,99,3.3,0.35625
"111","bendering","BAT3","BAT3MW",2,"BAT3MW.2","M","W","A",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,NA,3.3,0.35625
"112","bendering","BAT3","BAT3MW",3,"BAT3MW.3","M","W","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3.3,0.35625
"113","bendering","BAT3","BAT3MW",4,"BAT3MW.4","M","W","T",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22.5,45,3.3,0.35625
"114","bendering","BAT3","BAT3NW",2,"BAT3NW.2","N","W","T",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,13.5,27,3.3,0.35967
"115","bendering","BAT3","BAT3NW",3,"BAT3NW.3","N","W","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,9,0,3.3,0.35967
"116","bendering","BAT3","BAT3NW",4,"BAT3NW.4","N","W","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,NA,3.3,0.35967
"117","bendering","BAT3","BAT3SW",1,"BAT3SW.1","S","W","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,3.3,0.54312
"118","bendering","BAT3","BAT3SW",2,"BAT3SW.2","S","W","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,49.5,99,3.3,0.54312
"119","bendering","BAT3","BAT3SW",3,"BAT3SW.3","S","W","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,81,162,3.3,0.54312
"120","bendering","BAT3","BAT3SW",4,"BAT3SW.4","S","W","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,NA,3.3,0.54312
"121","bendering","BAT4","BAT4ED",1,"BAT4ED.1","E","D","T",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,31.5,63,0.9,0.41813
"122","bendering","BAT4","BAT4ED",2,"BAT4ED.2","E","D","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,0.9,0.41813
"123","bendering","BAT4","BAT4ED",3,"BAT4ED.3","E","D","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,0.9,0.41813
"124","bendering","BAT4","BAT4MW",1,"BAT4MW.1","M","W","T",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49.5,99,1.4,0.41252
"125","bendering","BAT4","BAT4MW",2,"BAT4MW.2","M","W","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,NA,NA,1.4,0.41252
"126","bendering","BAT4","BAT4MW",3,"BAT4MW.3","M","W","A",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,NA,NA,1.4,0.41252
"127","bendering","BAT4","BAT4MW",4,"BAT4MW.4","M","W","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,135,270,1.4,0.41252
"128","bendering","BAW1","BAW1CD",1,"BAW1CD.1","C","D","A",0,8,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,30.7,0.40273
"129","bendering","BAW1","BAW1CD",3,"BAW1CD.3","C","D","W",0,2,0,0,0,0,0,0,2,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,8,NA,30.7,0.40273
"130","bendering","BAW1","BAW1CD",4,"BAW1CD.4","C","D","A",0,1,0,0,0,0,0,0,2,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,NA,30.7,0.40273
"131","bendering","BAW1","BAW1ED",1,"BAW1ED.1","E","D","A",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,NA,30.7,0.30795
"132","bendering","BAW1","BAW1ED",2,"BAW1ED.2","E","D","W",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,73,30.7,0.30795
"133","bendering","BAW1","BAW1ED",3,"BAW1ED.3","E","D","W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7,14,30.7,0.30795
"134","bendering","BAW1","BAW1ED",4,"BAW1ED.4","E","D","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,30.7,0.30795
"135","bendering","BAW1","BAW1MD",1,"BAW1MD.1","M","D","W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,19,289,30.7,0.36464
"136","bendering","BAW1","BAW1MD",2,"BAW1MD.2","M","D","W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,22,210,30.7,0.36464
"137","bendering","BAW1","BAW1MD",4,"BAW1MD.4","M","D","A",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,NA,30.7,0.36464
"138","bendering","BAW1","BAW1ND",1,"BAW1ND.1","N","D","W",0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,98,30.7,0.34887
"139","bendering","BAW1","BAW1ND",2,"BAW1ND.2","N","D","A",0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,NA,30.7,0.34887
"140","bendering","BAW1","BAW1ND",3,"BAW1ND.3","N","D","A",0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,2,NA,30.7,0.34887
"141","bendering","BAW1","BAW1ND",4,"BAW1ND.4","N","D","W",0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,66,30.7,0.34887
"142","bendering","BAW1","BAW1SD",1,"BAW1SD.1","S","D","W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,36,30.7,0.40103
"143","bendering","BAW1","BAW1SD",2,"BAW1SD.2","S","D","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,NA,30.7,0.40103
"144","bendering","BAW1","BAW1SD",3,"BAW1SD.3","S","D","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,NA,30.7,0.40103
"145","bendering","BAW1","BAW1SD",4,"BAW1SD.4","S","D","W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,81,30.7,0.40103
"146","bendering","BAW2","BAW2CW",1,"BAW2CW.1","C","W","W",0,4,0,0,0,0,0,0,2,0,10,0,40,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,8,NA,15.1,0.3937
"147","bendering","BAW2","BAW2CW",2,"BAW2CW.2","C","W","A",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,NA,15.1,0.3937
"148","bendering","BAW2","BAW2CW",3,"BAW2CW.3","C","W","A",0,16,0,0,0,0,0,0,0,0,4,0,12,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,2,0,15.1,0.3937
"149","bendering","BAW2","BAW2CW",4,"BAW2CW.4","C","W","W",0,5,0,0,0,0,0,0,1,0,0,0,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,5,NA,15.1,0.3937
"150","bendering","BAW2","BAW2EW",1,"BAW2EW.1","E","W","W",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,97,15.1,0.43777
"151","bendering","BAW2","BAW2EW",2,"BAW2EW.2","E","W","A",0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,15.1,0.43777
"152","bendering","BAW2","BAW2EW",3,"BAW2EW.3","E","W","W",0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,104,15.1,0.43777
"153","bendering","BAW2","BAW2EW",4,"BAW2EW.4","E","W","A",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,15.1,0.43777
"154","bendering","BAW2","BAW2MW",1,"BAW2MW.1","M","W","W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,15,176,15.1,0.37994
"155","bendering","BAW2","BAW2MW",2,"BAW2MW.2","M","W","W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,16,402,15.1,0.37994
"156","bendering","BAW2","BAW2MW",3,"BAW2MW.3","M","W","A",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,15.1,0.37994
"157","bendering","BAW2","BAW2MW",4,"BAW2MW.4","M","W","A",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,15.1,0.37994
"158","bendering","BAW2","BAW2NW",1,"BAW2NW.1","N","W","W",0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,NA,15.1,0.44991
"159","bendering","BAW2","BAW2NW",2,"BAW2NW.2","N","W","A",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,NA,NA,15.1,0.44991
"160","bendering","BAW2","BAW2NW",3,"BAW2NW.3","N","W","A",0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,15.1,0.44991
"161","bendering","BAW2","BAW2SW",2,"BAW2SW.2","S","W","W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,349,15.1,0.42855
"162","bendering","BAW2","BAW2SW",3,"BAW2SW.3","S","W","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,NA,15.1,0.42855
"163","bendering","BAW2","BAW2SW",4,"BAW2SW.4","S","W","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,NA,15.1,0.42855
"164","bendering","BAW4","BAW4CD",1,"BAW4CD.1","C","D","W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,1,10,166,32.5,0.51552
"165","bendering","BAW4","BAW4CD",2,"BAW4CD.2","C","D","W",0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,30,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,1,9,NA,32.5,0.51552
"166","bendering","BAW4","BAW4CD",3,"BAW4CD.3","C","D","A",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,NA,32.5,0.51552
"167","bendering","BAW4","BAW4CD",4,"BAW4CD.4","C","D","A",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,32.5,0.51552
"168","bendering","BAW4","BAW4CW",2,"BAW4CW.2","C","W","A",0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,NA,13.6,0.4028
"169","bendering","BAW4","BAW4CW",3,"BAW4CW.3","C","W","A",0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,13.6,0.4028
"170","bendering","BAW4","BAW4ED",1,"BAW4ED.1","E","D","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,3,32.5,0.48884
"171","bendering","BAW4","BAW4ED",2,"BAW4ED.2","E","D","W",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,NA,32.5,0.48884
"172","bendering","BAW4","BAW4ED",3,"BAW4ED.3","E","D","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,NA,32.5,0.48884
"173","bendering","BAW4","BAW4ED",4,"BAW4ED.4","E","D","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,NA,32.5,0.48884
"174","bendering","BAW4","BAW4EW",1,"BAW4EW.1","E","W","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,2,0,13.6,0.48472
"175","bendering","BAW4","BAW4EW",2,"BAW4EW.2","E","W","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4,NA,13.6,0.48472
"176","bendering","BAW4","BAW4EW",3,"BAW4EW.3","E","W","W",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,7,NA,13.6,0.48472
"177","bendering","BAW4","BAW4EW",4,"BAW4EW.4","E","W","W",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,9,90,13.6,0.48472
